Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A2H_006_Line_Y_500m,MOD17A2H_006_Sample_X_500m,MOD17A2H_006_Gpp_500m,MOD17A2H_006_PsnNet_500m,MOD17A2H_006_Psn_QC_500m,MOD17A2H_006_Psn_QC_500m_bitmask,MOD17A2H_006_Psn_QC_500m_MODLAND,MOD17A2H_006_Psn_QC_500m_MODLAND_Description,MOD17A2H_006_Psn_QC_500m_Sensor,MOD17A2H_006_Psn_QC_500m_Sensor_Description,MOD17A2H_006_Psn_QC_500m_DeadDetector,MOD17A2H_006_Psn_QC_500m_DeadDetector_Description,MOD17A2H_006_Psn_QC_500m_CloudState,MOD17A2H_006_Psn_QC_500m_CloudState_Description,MOD17A2H_006_Psn_QC_500m_SCF_QC,MOD17A2H_006_Psn_QC_500m_SCF_QC_Description
Canada,N1969-A,68.00386667,-133.4736833,2011-01-01,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2011-01-09,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2011-01-17,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2011-01-25,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-02-02,h13v02,479.0,1.0,0.0,0.0,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-02-10,h13v02,479.0,1.0,0.0,0.0,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-02-18,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-02-26,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-03-06,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-03-14,h13v02,479.0,1.0,0.0,0.0,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-03-22,h13v02,479.0,1.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-03-30,h13v02,479.0,1.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-04-07,h13v02,479.0,1.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-04-15,h13v02,479.0,1.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-04-23,h13v02,479.0,1.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-05-01,h13v02,479.0,1.0,0.0001,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-05-09,h13v02,479.0,1.0,0.0002,0.0001,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-05-17,h13v02,479.0,1.0,0.0228,0.0213,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-05-25,h13v02,479.0,1.0,0.0351,0.0323,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-06-02,h13v02,479.0,1.0,0.0321,0.0298,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-06-10,h13v02,479.0,1.0,0.0395,0.0352,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-06-18,h13v02,479.0,1.0,0.0698,0.0597,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-06-26,h13v02,479.0,1.0,0.0722,0.0634,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-07-04,h13v02,479.0,1.0,0.0668,0.0594,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-07-12,h13v02,479.0,1.0,0.0607,0.0503,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-07-20,h13v02,479.0,1.0,0.0674,0.0568,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-07-28,h13v02,479.0,1.0,0.0646,0.0495,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-08-05,h13v02,479.0,1.0,0.0398,0.0328,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-08-13,h13v02,479.0,1.0,0.0277,0.0243,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-08-21,h13v02,479.0,1.0,0.0376,0.0333,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-08-29,h13v02,479.0,1.0,0.0231,0.02,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-09-06,h13v02,479.0,1.0,0.0132,0.0118,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-09-14,h13v02,479.0,1.0,0.0061,0.005,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-09-22,h13v02,479.0,1.0,0.0011,0.0011,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2011-09-30,h13v02,479.0,1.0,0.0039,0.0026,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-10-08,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-10-16,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-10-24,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-11-01,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-11-09,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2011-11-17,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2011-11-25,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2011-12-03,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2011-12-11,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2011-12-19,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2011-12-27,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2012-01-01,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2012-01-09,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2012-01-17,h13v02,479.0,1.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-A,68.00386667,-133.4736833,2012-01-25,h13v02,479.0,1.0,0.0,0.0,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-02-02,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-02-10,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-02-18,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-02-26,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-03-05,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-03-13,h13v02,479.0,1.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-03-21,h13v02,479.0,1.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-03-29,h13v02,479.0,1.0,0.0,0.0,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-04-06,h13v02,479.0,1.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-04-14,h13v02,479.0,1.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-04-22,h13v02,479.0,1.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-04-30,h13v02,479.0,1.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-05-08,h13v02,479.0,1.0,0.0006,0.0006,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-A,68.00386667,-133.4736833,2012-05-16,h13v02,479.0,1.0,0.0154,0.0145,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2012-05-24,h13v02,479.0,1.0,0.0303,0.028,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2012-06-01,h13v02,479.0,1.0,0.0368,0.0333,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2012-06-09,h13v02,479.0,1.0,0.0695,0.0631,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2012-06-17,h13v02,479.0,1.0,0.0819,0.0668,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2012-06-25,h13v02,479.0,1.0,0.0801,0.0663,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2012-07-03,h13v02,479.0,1.0,0.0648,0.0519,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2012-07-11,h13v02,479.0,1.0,0.0649,0.0523,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-A,68.00386667,-133.4736833,2012-07-19,h13v02,479.0,1.0,0.0017,0.0017,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
